BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT,YEAR,QUARTER
S001212,2021 HON. PETE STAUBER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,20712.76,9399.99,2021,3
S001212,2021 HON. PETE STAUBER,INTERN ALLOWANCES,OFFICE TOTALS:,20712.76,9399.99,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52546.64,52907.09,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,566092.79,190061.1,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17050.99,10070.31,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,71878.45,21388.09,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,51267.23,26451.55,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30823,10288,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25390.59,3918.28,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1260.13,60,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,816309.82,315144.42,2021,3
S001135,2021 HON. MICHELLE STEEL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,816309.82,315144.42,2021,3
S001135,2021 HON. MICHELLE STEEL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13927.67,7159.01,2021,3
S001135,2021 HON. MICHELLE STEEL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13927.67,7159.01,2021,3
S001135,2021 HON. MICHELLE STEEL,INTERN ALLOWANCES,OFFICE TOTALS:,13927.67,7159.01,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,18497.52,1100.81,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,648898.32,216726.27,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5915.65,2389.68,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67336.17,27944.62,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,22358.93,883.04,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17475,5925,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8445.28,1232.42,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5675.05,588,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,794601.92,256789.84,2021,3
S001196,2021 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,794601.92,256789.84,2021,3
S001196,2021 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12400,3080,2021,3
S001196,2021 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12400,3080,2021,3
S001196,2021 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,OFFICE TOTALS:,12400,3080,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28068.04,20757.82,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,717216.98,240823.88,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17024.54,7748,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39984.9,13019.17,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,25213,15280.03,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33535,10725,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3950.27,889.31,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3191,2249,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,868183.73,311492.21,2021,3
S001213,2021 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,868183.73,311492.21,2021,3
S001213,2021 HON. BRYAN STEIL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10103.32,4884.99,2021,3
S001213,2021 HON. BRYAN STEIL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10103.32,4884.99,2021,3
S001213,2021 HON. BRYAN STEIL,INTERN ALLOWANCES,OFFICE TOTALS:,10103.32,4884.99,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37296.39,35851.16,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,708951.9,259983.37,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18624.08,5491.37,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83029.85,16237.58,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,583.84,296.42,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32680.99,10875,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14698.82,4873.32,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7388,948,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,903253.87,334556.22,2021,3
S001214,2021 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,903253.87,334556.22,2021,3
S001214,2021 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6793.33,3613.33,2021,3
S001214,2021 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6793.33,3613.33,2021,3
S001214,2021 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,OFFICE TOTALS:,6793.33,3613.33,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,817.06,259.31,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,825172.18,279804.14,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17350.76,10386.91,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67764.99,21679.81,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2038.16,424.36,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32305,10855,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20770.48,2408.57,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10530.95,561,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,976749.58,326379.1,2021,3
S001215,2021 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,976749.58,326379.1,2021,3
S001215,2021 HON. HALEY M. STEVENS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14719.99,3400.01,2021,3
S001215,2021 HON. HALEY M. STEVENS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14719.99,3400.01,2021,3
S001215,2021 HON. HALEY M. STEVENS,INTERN ALLOWANCES,OFFICE TOTALS:,14719.99,3400.01,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3477.85,2665.2,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,727356.41,247677.67,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,55053.76,17251.84,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,69230.31,25566.23,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4104.26,1162.92,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,34881.15,11547.48,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8494.61,2439.75,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3317.17,226.8,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,905915.52,308537.89,2021,3
S001192,2021 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,905915.52,308537.89,2021,3
S001192,2021 HON. CHRIS STEWART,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24150.01,4106.68,2021,3
S001192,2021 HON. CHRIS STEWART,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,24150.01,4106.68,2021,3
S001192,2021 HON. CHRIS STEWART,INTERN ALLOWANCES,OFFICE TOTALS:,24150.01,4106.68,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,612.82,181.4,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,618219.39,134364.23,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12634.74,0,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,53635.18,18287.12,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1516.74,0,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,61105.87,19639.54,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2318.58,224.71,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4733.5,586.5,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,754776.82,173283.5,2021,3
S001187,2021 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,754776.82,173283.5,2021,3
S001187,2021 HON. STEVE STIVERS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10533.32,2833.33,2021,3
S001187,2021 HON. STEVE STIVERS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10533.32,2833.33,2021,3
S001187,2021 HON. STEVE STIVERS,INTERN ALLOWANCES,OFFICE TOTALS:,10533.32,2833.33,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,27657.42,9770.24,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,722355.72,265125.05,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25963.74,18968.26,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58858.59,21156.96,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,51372.18,21996.45,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33982.1,11691.36,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19076.85,1638.25,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8029.11,7387.83,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,947295.71,357734.4,2021,3
M001152,2021 HON. MARILYN STRICKLAND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,947295.71,357734.4,2021,3
M001152,2021 HON. MARILYN STRICKLAND,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18062.05,6916.66,2021,3
M001152,2021 HON. MARILYN STRICKLAND,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18062.05,6916.66,2021,3
M001152,2021 HON. MARILYN STRICKLAND,INTERN ALLOWANCES,OFFICE TOTALS:,18062.05,6916.66,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24224.98,578.93,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,810509.87,276813.9,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12531.7,8997.11,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98091.61,28375.66,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,24260.12,149.05,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25893.21,7455,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,32034.13,3521.88,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9905.73,4644.5,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1037451.35,330536.03,2021,3
S001201,2021 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1037451.35,330536.03,2021,3
S001201,2021 HON. THOMAS R SUOZZI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8660,4385,2021,3
S001201,2021 HON. THOMAS R SUOZZI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8660,4385,2021,3
S001201,2021 HON. THOMAS R SUOZZI,INTERN ALLOWANCES,OFFICE TOTALS:,8660,4385,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,474.01,222.77,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,776877.4,263844.45,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23090.5,14636.96,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,68820.08,27407.36,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,965.7,965.7,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50763.48,15924.19,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13543.91,3898.11,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10617.43,411,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,945152.51,327310.54,2021,3
S001193,2021 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,945152.51,327310.54,2021,3
S001193,2021 HON. ERIC SWALWELL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11158.35,2125.02,2021,3
S001193,2021 HON. ERIC SWALWELL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11158.35,2125.02,2021,3
S001193,2021 HON. ERIC SWALWELL,INTERN ALLOWANCES,OFFICE TOTALS:,11158.35,2125.02,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,185.75,124.15,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,791106.76,265223.45,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16693.2,9335.91,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78240.69,28105.77,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,430,430,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50456.8,11395.84,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10233.88,6618.12,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10184.98,2090.99,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,957532.06,323324.23,2021,3
T000472,2021 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,957532.06,323324.23,2021,3
T000472,2021 HON. MARK TAKANO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1033.34,1033.34,2021,3
T000472,2021 HON. MARK TAKANO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1033.34,1033.34,2021,3
T000472,2021 HON. MARK TAKANO,INTERN ALLOWANCES,OFFICE TOTALS:,1033.34,1033.34,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41282.23,31361.88,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,667625.89,217650.03,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26954.53,14319.2,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79505.09,23589.33,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13824.5,744.4,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29926.25,10035,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9072.5,4258.92,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1674.05,501,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,869865.04,302459.76,2021,3
T000479,2021 HON. VAN TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,869865.04,302459.76,2021,3
T000479,2021 HON. VAN TAYLOR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15433.34,5763.33,2021,3
T000479,2021 HON. VAN TAYLOR,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,15433.34,5763.33,2021,3
T000479,2021 HON. VAN TAYLOR,INTERN ALLOWANCES,OFFICE TOTALS:,15433.34,5763.33,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25533.78,25541.37,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,532525.01,216933.33,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20530.09,11966.02,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,61628.31,28230.03,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,56669.67,38211.92,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33868.95,10301.81,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11331.64,3694.97,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9274.77,7329.81,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,751362.22,342209.26,2021,3
T000478,2021 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,751362.22,342209.26,2021,3
T000478,2021 HON. CLAUDIA TENNEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10820.01,7103.35,2021,3
T000478,2021 HON. CLAUDIA TENNEY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10820.01,7103.35,2021,3
T000478,2021 HON. CLAUDIA TENNEY,INTERN ALLOWANCES,OFFICE TOTALS:,10820.01,7103.35,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1957.94,341.39,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,683741.61,227763.95,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27613.13,9166.49,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,93176.41,33519.23,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1670.64,892.91,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,59334.06,19426.06,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,34505.36,19681.34,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14272.81,3933.22,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,916271.96,314724.59,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,916271.96,314724.59,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10800,7200,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10800,7200,2021,3
T000193,2021 HON. BENNIE G. THOMPSON,INTERN ALLOWANCES,OFFICE TOTALS:,10800,7200,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1935.89,709.8,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,830995.74,294383.35,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21635.6,9809.87,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,50458.28,14736.92,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1831.05,1285.16,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18017.17,6082.08,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5120.98,1119.97,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1442.91,74.41,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,931437.62,328201.56,2021,3
T000467,2021 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,931437.62,328201.56,2021,3
T000460,2021 HON. MIKE THOMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,394.72,91.71,2021,3
T000460,2021 HON. MIKE THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,884736.23,301492.29,2021,3
T000460,2021 HON. MIKE THOMPSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23603.18,9575.78,2021,3
T000460,2021 HON. MIKE THOMPSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,64286.15,27341.8,2021,3
